id,code,site_number,fac_type,fac_use,faa_region,faa_dist,city,county,state,full_name,own_type,longitude,latitude,elevation,aero_cht,cbd_dist,cbd_dir,act_date,cert,fed_agree,cust_intl,c_ldg_rts,joint_use,mil_rts,cntl_twr,major
15755,0TN8,22899.03*H,HELIPORT,PR,ASO,MEM,CHATTANOOGA,HAMILTON,TN,ERLANGER MEDICAL CENTER,PR,-85.290000,35.040000,745,ATLANTA,0,E,11/1986,,,,,,,N,N
15756,1A0,22899.1*A,AIRPORT,PU,ASO,MEM,CHATTANOOGA,HAMILTON,TN,DALLAS BAY SKY PARK,PR,-85.170000,35.180000,690,ATLANTA,11,N,,,,N,N,N,N,N,N
15757,04TN,22901.*A,AIRPORT,PR,ASO,MEM,CHUCKEY,GREENE,TN,HENSLEY AIRPARK,PR,-82.670000,36.180000,1430,CINCINNATI,2,S,12/1999,,,,,,,N,N
15758,CKV,22905.*A,AIRPORT,PU,ASO,MEM,CLARKSVILLE,MONTGOMERY,TN,OUTLAW FIELD,PU,-87.410000,36.620000,550,ST LOUIS,6,NW,,,NGY,N,N,N,Y,N,N
15759,TN53,22905.01*A,AIRPORT,PR,ASO,MEM,CLARKSVILLE,MONTGOMERY,TN,PARR FIELD,PR,-87.440000,36.550000,590,ST LOUIS,5,W,,,,,,,,N,N
15760,HDI,22906.*A,AIRPORT,PU,ASO,MEM,CLEVELAND,BRADLEY,TN,HARDWICK FIELD,PU,-84.830000,35.220000,874,ATLANTA,4,NE,,,N1,N,N,N,Y,N,N
15761,M29,22912.*A,AIRPORT,PU,ASO,MEM,CLIFTON,WAYNE,TN,HASSELL FIELD,PU,-87.960000,35.380000,401,ATLANTA,1,E,,,N,N,N,N,N,N,N
15762,1TN4,22914.*A,AIRPORT,PR,ASO,MEM,CLINTON,ANDERSON,TN,BISHOP RESIDENCE,PR,-84.090000,36.140000,870,ATLANTA,3,NE,05/1987,,,,,,,N,N
15763,3M3,22919.*A,AIRPORT,PU,ASO,MEM,COLLEGEDALE,HAMILTON,TN,COLLEGEDALE MUNI,PU,-85.020000,35.040000,860,ATLANTA,2,SE,,,,,,N,,N,N
15764,48M,22919.4*A,AIRPORT,PR,ASO,MEM,COLLIERVILLE,DE SOTO,TN,COLONIAL AIR PARK,PR,-89.730000,34.990000,370,MEMPHIS,4,SW,,,,,,,,N,N
15765,TN70,22919.41*A,AIRPORT,PR,ASO,MEM,COLLIERVILLE,SHELBY,TN,BURKEEN FIELD,PR,-89.700000,35.020000,365,MEMPHIS,2,SW,,,,,,,,N,N
15766,4TN1,22919.46*H,HELIPORT,PR,ASO,MEM,COLLINWOOD,WAYNE,TN,TGP STATION 555,PR,-87.750000,35.020000,874,ATLANTA,11,SW,04/1993,,,,,,,N,N
15767,M10,22919.5*S,STOLPORT,PR,ASO,MEM,COLUMBIA,MAURY,TN,HUNTER,PR,-86.950000,35.690000,640,ATLANTA,6,NE,,,,,,,,N,N
15768,MRC,22919.6*A,AIRPORT,PU,ASO,MEM,COLUMBIA/MOUNT PLEASANT,MAURY,TN,MAURY COUNTY,PU,-87.170000,35.550000,681,ATLANTA,2,NE,,,NGY,N,N,N,Y,N,N
15769,1TN5,22919.61*H,HELIPORT,PR,ASO,MEM,COLUMBIA,MAURY,TN,MAURY REGIONAL HOSPITAL,PR,-87.050000,35.550000,651,ATLANTA,1,S,05/1987,,,,,,,N,N
15770,TN54,22921.*H,HELIPORT,PR,ASO,MEM,CONCORD,KNOX,TN,TAN RARA,PR,-84.110000,35.880000,900,ATLANTA,2,E,,,,,,,,N,N
15771,TN31,22923.01*H,HELIPORT,PR,ASO,MEM,COOKEVILLE,PUTNAM,TN,COOKEVILLE GENERAL,PR,-85.500000,36.170000,1140,MEMPHIS,0,W,11/1989,,,,,,,N,N
15772,TN80,22923.1*A,AIRPORT,PR,ASO,MEM,COOKEVILLE,PUTNAM,TN,SCHIFF,PR,-85.420000,36.230000,1260,ST LOUIS,6,NE,04/1982,,,,,,,N,N
15773,5TN9,22923.2*A,AIRPORT,PR,ASO,MEM,COOKEVILLE,PUTNAM,TN,ONE GRAND FIELD,PR,-85.590000,36.110000,1000,ST LOUIS,6,SW,01/1994,,,,,,,N,N
15774,1A3,22925.*A,AIRPORT,PU,ASO,MEM,COPPERHILL,POLK,TN,MARTIN CAMPBELL FIELD,PU,-84.340000,35.010000,1793,ATLANTA,3,NE,,,NY1,N,N,N,Y,N,N
15775,7TN7,22929.01*H,HELIPORT,PR,ASO,MEM,COUNCE,HARDIN,TN,PCA,PR,-88.260000,35.040000,480,ATLANTA,0,E,11/1996,,,,,,,N,N
15776,M04,22930.*A,AIRPORT,PU,ASO,MEM,COVINGTON,TIPTON,TN,COVINGTON MUNI,PU,-89.580000,35.580000,280,MEMPHIS,3,NE,,,NGY,N,N,N,Y,N,N
15777,8TN9,22930.01*A,AIRPORT,PR,ASO,MEM,COVINGTON,TIPTON,TN,BULL RUN,PR,-89.670000,35.510000,376,ST LOUIS,6,NE,06/1999,,,,,,,N,N
15778,9TN7,22930.02*A,AIRPORT,PR,ASO,MEM,COVINGTON,TIPTON,TN,BASKIN,PR,-89.730000,35.530000,400,MEMPHIS,5,SW,08/1999,,,,,,,N,N
15779,49M,22930.1*A,AIRPORT,PR,ASO,MEM,COVINGTON,TIPTON,TN,THURMOND GLENN FLD,PR,-89.550000,35.550000,285,MEMPHIS,4,E,,,,,,,,N,N
15780,CSV,22935.*A,AIRPORT,PU,ASO,MEM,CROSSVILLE,CUMBERLAND,TN,CROSSVILLE MEMORIAL-WHITSON FIELD,PU,-85.080000,35.950000,1881,ATLANTA,3,W,,,NGY,N,N,N,Y,N,N
15781,4TN2,22935.1*A,AIRPORT,PR,ASO,MEM,CROSSVILLE,CUMBERLAND,TN,BUCK CREEK RANCH,PR,-84.960000,35.880000,1800,ATLANTA,6,SE,04/1993,,,,,,,N,N
15782,9TN5,22935.3*A,AIRPORT,PR,ASO,MEM,CULLEOKA,MAURY,TN,ASKEY FIELD,PR,-86.950000,35.450000,810,ATLANTA,2,SE,07/1999,,,,,,,N,N
15783,TN78,22939.5*H,HELIPORT,PR,ASO,MEM,DAISY,HAMILTON,TN,SEQUOYAH NUCLEAR PLANT,PU,-85.080000,35.230000,695,ATLANTA,6,E,02/1982,,,,,,,N,N
15784,2A0,22941.1*A,AIRPORT,PU,ASO,MEM,DAYTON,RHEA,TN,MARK ANTON,PU,-84.930000,35.480000,719,ATLANTA,4,E,,,NGY,N,N,N,Y,N,N
15785,TN02,22941.11*H,HELIPORT,PR,ASO,MEM,DAYTON,RHEA,TN,TVA WATTS BAR NUCLEAR PLANT,PU,-87.790000,35.600000,737,ATLANTA,15,SW,08/1988,,,,,,,N,N
15786,TN75,22941.12*H,HELIPORT,PR,ASO,MEM,DAYTON,RHEA,TN,RHEA MEDICAL CENTER,PU,-85.010000,35.500000,698,ATLANTA,0,N,02/1992,,,,,,,N,N
15787,M02,22946.*A,AIRPORT,PU,ASO,MEM,DICKSON,DICKSON,TN,DICKSON MUNI,PU,-87.430000,36.120000,892,ST LOUIS,3,N,,,N1,N,N,N,Y,N,N
15788,7TN6,22946.01*H,HELIPORT,PR,ASO,MEM,DICKSON,DICKSON,TN,GOODLARK MEDICAL CENTER,PR,-87.370000,36.070000,845,MEMPHIS,0,E,10/1997,,,,,,,N,N
15789,8TN7,22948.*A,AIRPORT,PR,ASO,NONE,DOVER,STEWART,TN,SHORT CREEK,PR,-87.990000,36.400000,390,ST LOUIS,10,SW,,,,,,,,N,N
15790,TN48,22950.*A,AIRPORT,PR,ASO,MEM,DRESDEN,WEAKLEY,TN,TURNER FIELD,PR,-88.650000,36.270000,401,ST LOUIS,3,SE,10/1991,,,,,,,N,N
15791,3TN3,22950.01*A,AIRPORT,PR,ASO,MEM,DRESDEN,WEAKLEY,TN,WAYNE'S WORLD,PR,-88.750000,36.260000,440,ST LOUIS,2,SW,05/1999,,,,,,,N,N
15792,DYR,22952.*A,AIRPORT,PU,ASO,MEM,DYERSBURG,DYER,TN,DYERSBURG MUNI,PU,-89.400000,35.990000,338,ST LOUIS,2,S,,,NGY3,N,N,N,Y,N,N
15793,TN18,22955.7*A,AIRPORT,PR,ASO,MEM,EADS,SHELBY,TN,RICHARDSON STRIP,PR,-89.660000,35.200000,340,MEMPHIS,1,W,,,,N,N,N,N,N,N
15794,4TN4,22955.71*A,AIRPORT,PR,ASO,MEM,EADS,SHELBY,TN,COTTON FIELD,PR,-89.630000,35.190000,345,MEMPHIS,1,SE,04/1993,,,,,,,N,N
15795,8TN1,22955.72*A,AIRPORT,PR,ASO,MEM,EADS,FAYETTE,TN,PARKER,PR,-89.620000,35.190000,375,MEMPHIS,2,W,06/1998,,,,,,,N,N
15796,50M,22956.*G,GLIDERPORT,PU,ASO,MEM,EAGLEVILLE,BEDFORD,TN,PUCKETT,PR,-86.610000,35.680000,780,ATLANTA,4,SE,,,,,,,,N,N
15797,TN14,22956.01*A,AIRPORT,PR,ASO,MEM,EAGLEVILLE,BEDFORD,TN,T-TOP AIRFIELD,PR,-86.630000,35.680000,770,ATLANTA,3,SSE,07/1996,,,,,,,N,N
15798,9TN1,22956.02*A,AIRPORT,PR,ASO,MEM,EAGLEVILLE,RUTHERFORD,TN,VERSAILLES AERODROME,PR,-86.530000,35.730000,855,ATLANTA,7,SE,05/1999,,,,,,,N,N
15799,TN07,22956.03*A,AIRPORT,PR,ASO,MEM,EAGLEVILLE,BEDFORD,TN,HAWK HAVEN AIRFIELD,PR,-86.600000,35.680000,775,ATLANTA,4,SE,05/1999,,,,,,,N,N
15800,0A9,22960.2*A,AIRPORT,PU,ASO,MEM,ELIZABETHTON,CARTER,TN,ELIZABETHTON MUNI,PU,-82.170000,36.370000,1585,CINCINNATI,3,NE,,,NGY,N,N,N,Y,N,N
15801,TN67,22964.*A,AIRPORT,PR,ASO,MEM,ESTILL SPRINGS,FRANKLIN,TN,MYERS-SMITH,PR,-86.120000,35.240000,900,ATLANTA,2,SW,03/1991,,,,,,,N,N
15802,4TN5,22966.6*H,HELIPORT,PR,ASO,MEM,FAIRFIELD,HICKMAN,TN,TGP STATION 860,PR,-87.440000,35.840000,760,ATLANTA,1,NW,04/1993,,,,,,,N,N
15803,8TN3,22969.*A,AIRPORT,PR,ASO,MEM,FARRAGUT,KNOX,TN,RABY AIRPARK,PR,-84.180000,35.840000,830,ATLANTA,2,NE,06/1998,,,,,,,N,N
15804,4TN6,22970.01*H,HELIPORT,PR,ASO,MEM,FAYETTEVILLE,LINCOLN,TN,LINCOLN REGIONAL HOSPITAL,PU,-86.580000,35.140000,742,ATLANTA,0,N,04/1993,,,,,,,N,N
15805,FYM,22970.1*A,AIRPORT,PU,ASO,MEM,FAYETTEVILLE,LINCOLN,TN,FAYETTEVILLE MUNI,PU,-86.560000,35.050000,984,ATLANTA,6,S,,,NGY,N,N,N,Y,N,N
15806,EOD,22973.4*H,HELIPORT,PR,ASO,MEM,FORT CAMPBELL(CLARKSVILLE),MONTGOMERY,TN,SABRE ARMY,MR,-87.480000,36.570000,588,ST LOUIS,7,NW,,,,,,,Y,Y,N
15807,TN81,22975.*A,AIRPORT,PR,ASO,MEM,FRANKLIN,WILLIAMSON,TN,SHULTZ,PR,-86.810000,35.740000,770,ATLANTA,11,SE,04/1982,,,,,,,N,N
15808,1A7,22976.8*A,AIRPORT,PU,ASO,MEM,GAINESBORO,JACKSON,TN,JACKSON COUNTY,PU,-85.640000,36.390000,515,ST LOUIS,3,NE,,,NY1,N,N,N,Y,N,N
15809,M33,22977.1*A,AIRPORT,PU,ASO,MEM,GALLATIN,SUMNER,TN,SUMNER COUNTY REGIONAL,PU,-86.400000,36.370000,584,ST LOUIS,2,E,,,NGY,N,N,N,Y,N,N
15810,TN69,22979.*H,HELIPORT,PR,ASO,MEM,GERMANTOWN,SHELBY,TN,METHODIST LEBONHEUR HEALTHCARE,PR,-89.800000,35.080000,285,MEMPHIS,0,N,12/2000,,,,,,,N,N
15811,9TN8,22983.*H,HELIPORT,PR,ASO,MEM,GOODLETTSVILLE,DAVIDSON,TN,DOLLAR GENERAL,PR,-86.690000,36.310000,736,ATLANTA,4,SE,10/1999,,,,,,,N,N
15812,6TN7,22986.*A,AIRPORT,PR,ASO,MEM,GRAND JUNCTION,FAYETTE,TN,PETERSON RANCH,PR,-89.200000,35.020000,550,MEMPHIS,2,SW,03/1994,,,,,,,N,N
15813,0TN2,22989.*A,AIRPORT,PR,ASO,MEM,GREENBACK,LOUDON,TN,VILLAGE,PR,-84.180000,35.650000,920,ATLANTA,1,W,12/1985,,,,,,,N,N
15814,GCY,22993.1*A,AIRPORT,PU,ASO,MEM,GREENEVILLE,GREENE,TN,GREENEVILLE-GREENE COUNTY MUNI,PU,-82.810000,36.190000,1608,CINCINNATI,2,N,,,NGY,N,N,N,Y,N,N
15815,M31,22997.*A,AIRPORT,PU,ASO,MEM,HALLS,LAUDERDALE,TN,ARNOLD FIELD,PU,-89.390000,35.900000,292,MEMPHIS,2,NW,,,,,,,,N,N
15816,TN19,22998.2*H,HELIPORT,PR,ASO,MEM,HARRIMAN,ROANE,TN,HARRIMAN CITY HOSPITAL,PR,-84.550000,35.960000,880,MEMPHIS,0,N,11/1989,,,,,,,N,N
15817,2TN2,23004.9*A,AIRPORT,PR,ASO,MEM,HICKORY VALLEY,HARDEMAN,TN,WINGS FIELD,PR,-89.180000,35.220000,540,MEMPHIS,5,NW,11/1992,,,,,,,N,N
15818,99TN,23005.*A,AIRPORT,PR,ASO,MEM,HILLSBORO,COFFEE,TN,LORD'S LANDING,PR,-85.950000,35.320000,1010,ST LOUIS,6,N,10/1996,,,,,,,N,N
15819,0M3,23006.*A,AIRPORT,PU,ASO,MEM,HOHENWALD,LEWIS,TN,JOHN A BAKER FLD,PU,-87.590000,35.540000,972,ATLANTA,2,W,,,1,N,N,N,N,N,N
15820,TN21,23006.01*S,STOLPORT,PR,ASO,MEM,HOHENWALD,LEWIS,TN,PALMER VILLAGE-NAPIER LAKE,PR,-87.500000,35.440000,790,ATLANTA,7,SE,,,,,,,,N,N
15821,M53,23011.*A,AIRPORT,PU,ASO,MEM,HUMBOLDT,GIBSON,TN,HUMBOLDT MUNI,PU,-88.870000,35.800000,421,MEMPHIS,3,SE,,,NGY,N,N,N,Y,N,N
15822,TN16,23013.*A,AIRPORT,PR,ASO,MEM,HUNTINGDON,CARROLL,TN,HUNTINGDON,PR,-88.460000,35.990000,400,ST LOUIS,2,SW,,,N,,,N,,N,N
15823,4TN7,23013.01*H,HELIPORT,PR,ASO,MEM,HUNTINGDON,CARROLL,TN,BMH-H,PR,-88.410000,36.000000,570,ST LOUIS,1,NE,04/1993,,,,,,,N,N
15824,HZD,23014.*A,AIRPORT,PU,ASO,MEM,HUNTINGDON,CARROLL,TN,CARROLL COUNTY,PU,-88.460000,36.080000,496,MEMPHIS,4,NW,06/1987,,,,,,,N,N
15825,JAU,23018.2*A,AIRPORT,PU,ASO,MEM,JACKSBORO,CAMPBELL,TN,CAMPBELL COUNTY,PU,-84.160000,36.330000,1180,CINCINNATI,1,E,,,N1,N,N,N,Y,N,N
15826,MKL,23023.*A,AIRPORT,PU,ASO,MEM,JACKSON,MADISON,TN,MC KELLAR-SIPES REGIONAL,PU,-88.910000,35.590000,434,MEMPHIS,4,W,,AS 04/1989,NGRY3,N,N,N,Y,Y,N
15827,TN05,23023.02*H,HELIPORT,PR,ASO,MEM,JACKSON,MADISON,TN,JACKSON-MADISON COUNTY GENERAL HOSPITAL,PU,-88.830000,35.630000,432,MEMPHIS,0,N,08/1988,,,,,,,N,N
15828,4TN8,23023.03*H,HELIPORT,PR,ASO,MEM,JACKSON,MADISON,TN,REGIONAL HOSPITAL CAMPUS,PR,-88.850000,35.680000,444,MEMPHIS,0,N,04/1993,,,,,,,N,N
15829,4TN9,23023.1*A,AIRPORT,PR,ASO,MEM,JACKSON,MADISON,TN,SOUTHFORK,PR,-88.690000,35.610000,387,MEMPHIS,6,E,04/1993,,,,,,,N,N
15830,2A1,23028.*A,AIRPORT,PU,ASO,MEM,JAMESTOWN,FENTRESS,TN,JAMESTOWN MUNI,PU,-84.940000,36.340000,1694,CINCINNATI,5,S,,,NGY,N,N,N,Y,N,N
15831,APT,23029.5*A,AIRPORT,PU,ASO,MEM,JASPER,MARION,TN,MARION COUNTY-BROWN FIELD,PU,-85.580000,35.060000,641,ATLANTA,4,SE,,,NY1,N,N,N,Y,N,N
15832,TN40,23033.*H,HELIPORT,PR,ASO,MEM,JELLICO,CAMPBELL,TN,JELLICO HOSPITAL,PR,-84.120000,36.570000,1080,CINCINNATI,0,N,05/1999,,,,,,,N,N
15833,0A4,23034.*S,STOLPORT,PU,ASO,MEM,JOHNSON CITY,WASHINGTON,TN,JOHNSON CITY,PR,-82.300000,36.360000,1550,CINCINNATI,3,NE,,,,N,N,N,N,N,N
15834,TN57,23034.011*H,HELIPORT,PR,ASO,MEM,JOHNSON CITY,WASHINGTON,TN,AIR TRADE CENTER,PR,-82.300000,36.430000,1620,CINCINNATI,6,NE,,,,,,,,N,N
15835,TN62,23034.02*S,STOLPORT,PR,ASO,MEM,JOHNSON CITY,WASHINGTON,TN,MC AFEE STOL PATCH,PR,-82.390000,36.370000,1925,CINCINNATI,1,NW,,,,,,,,N,N
15836,TN91,23034.03*H,HELIPORT,PR,ASO,MEM,JOHNSON CITY,WASHINGTON,TN,JOHNSON CITY MEDICAL CENTER,PU,-82.380000,36.300000,1745,ATLANTA,3,W,07/1984,,,,,,,N,N
15837,TN95,23034.04*H,HELIPORT,PR,ASO,MEM,JOHNSON CITY,WASHINGTON,TN,TVA,PU,-82.380000,36.300000,1500,CINCINNATI,0,W,02/1985,,,,,,,N,N
15838,TN03,23036.*A,AIRPORT,PR,ASO,MEM,JONESBORO,WASHINGTON,TN,DECKER FARM,PR,-82.480000,36.190000,1505,CINCINNATI,6,S,,,,,,,,N,N
15839,1TN6,23038.*A,AIRPORT,PR,ASO,MEM,KARNS,KNOX,TN,HIGDON AIRFIELD,PR,-84.150000,35.970000,1000,ATLANTA,2,NW,05/1987,,,,,,,N,N
15840,1TN7,23040.02*H,HELIPORT,PR,ASO,MEM,KINGSPORT,SULLIVAN,TN,BRENDLE'S,PR,-82.520000,36.540000,1210,CINCINNATI,0,N,05/1987,,,,,,,N,N
15841,1TN8,23040.03*H,HELIPORT,PR,ASO,MEM,KINGSPORT,SULLIVAN,TN,RAMADA HELISTOP,PR,-82.510000,36.560000,1275,CINCINNATI,0,N,05/1987,,,,,,,N,N
15842,3TN0,23040.04*A,AIRPORT,PR,ASO,MEM,KINGSPORT,SULLIVAN,TN,INDIAN SPRINGS,PR,-82.430000,36.530000,1550,CINCINNATI,6,E,02/1988,,,,,,,N,N
15843,3TN5,23040.05*H,HELIPORT,PR,ASO,MEM,KINGSPORT,SULLIVAN,TN,HOLSTON VALLEY HOSPITAL,PR,-82.550000,36.550000,1270,CINCINNATI,0,NE,06/1991,,,,,,,N,N
15844,30A,23042.2*S,STOLPORT,PU,ASO,MEM,KINGSTON,ROANE,TN,MEADOWLAKE,PR,-84.530000,35.820000,750,ATLANTA,3,SW,,,,,,,,N,N
15845,3TN2,23042.21*C,SEAPLANE BASE,PR,ASO,MEM,KINGSTON,ROANE,TN,MERIAN,PU,-84.610000,35.820000,740,ATLANTA,6,SW,03/1988,,,,,,,N,N
15846,DKX,23043.*A,AIRPORT,PU,ASO,MEM,KNOXVILLE,KNOX,TN,KNOXVILLE DOWNTOWN ISLAND,PU,-83.870000,35.960000,833,ATLANTA,3,E,,,NGY,N,N,N,Y,N,N
15847,0TN9,23043.01*H,HELIPORT,PR,ASO,MEM,KNOXVILLE,KNOX,TN,EAST TENNESSEE CHILDREN'S HOSPITAL,PR,-83.930000,35.950000,1003,ATLANTA,0,S,11/1986,,,,,,,N,N
15848,TN49,23043.11*H,HELIPORT,PR,ASO,MEM,KNOXVILLE,KNOX,TN,COLONY PARK,PR,-83.990000,35.940000,1086,ATLANTA,0,,,,,,,,,N,N
15849,0TN3,23043.13*H,HELIPORT,PR,ASO,MEM,KNOXVILLE,KNOX,TN,PARK WEST,PR,-84.100000,35.910000,1000,ATLANTA,10,SW,07/1986,,,,,,,N,N
15850,0TN4,23043.14*H,HELIPORT,PR,ASO,MEM,KNOXVILLE,KNOX,TN,ST MARY'S MEDICAL CENTER,PR,-83.920000,35.990000,790,CHARLOTTE,1,N,07/1986,,,,,,,N,N
15851,0TN7,23043.15*H,HELIPORT,PR,ASO,MEM,KNOXVILLE,KNOX,TN,HORNE PROPERTIES,PR,-84.090000,35.920000,975,ATLANTA,8,NE,10/1999,,,,,,,N,N
15852,9A2,23043.3*S,STOLPORT,PU,ASO,MEM,KNOXVILLE,KNOX,TN,POWELL,PR,-84.000000,36.040000,992,CINCINNATI,5,NW,,,,,,,,N,N
15853,TN98,23043.4*A,AIRPORT,PR,ASO,MEM,KNOXVILLE,KNOX,TN,SKY RANCH,PR,-83.950000,35.880000,830,ATLANTA,5,S,07/1986,,,,,,,N,N
15854,TN94,23043.5*A,AIRPORT,PR,ASO,MEM,KNOXVILLE,KNOX,TN,ROBERTSON FARM,PR,-84.070000,36.000000,1020,CINCINNATI,8,W,04/1992,,,,,,,N,N
15855,95A,23044.*H,HELIPORT,PU,ASO,MEM,KNOXVILLE,KNOX,TN,UNIVERSITY TENNESSEE HOSPITAL,PU,-83.940000,35.940000,902,ATLANTA,1,S,,,,,,,,N,N
15856,TYS,23046.*A,AIRPORT,PU,ASO,MEM,KNOXVILLE,BLOUNT,TN,MC GHEE TYSON,PU,-83.990000,35.810000,981,ATLANTA,10,S,,CS 05/1973,NGPY3,N,Y,Y,Y,Y,Y
15857,3M7,23050.*A,AIRPORT,PU,ASO,MEM,LAFAYETTE,MACON,TN,LAFAYETTE MUNI,PU,-86.050000,36.510000,970,ST LOUIS,2,W,,,NGY,N,N,N,Y,N,N
15858,TN44,23050.8*A,AIRPORT,PR,ASO,MEM,LAFOLLETTE,CAMPBELL,TN,DEERFIELD RESORT,PR,-84.010000,36.340000,1350,CINCINNATI,7,SE,,,,,,,,N,N
15859,2M2,23053.3*A,AIRPORT,PU,ASO,MEM,LAWRENCEBURG,LAWRENCE,TN,LAWRENCEBURG-LAWRENCE COUNTY,PU,-87.250000,35.230000,936,ATLANTA,3,NE,,,N1,N,N,N,Y,N,N
15860,M54,23055.*A,AIRPORT,PU,ASO,MEM,LEBANON,WILSON,TN,LEBANON MUNI,PU,-86.310000,36.190000,576,ST LOUIS,2,SW,,,N1,N,N,N,Y,N,N
15861,TN96,23055.1*A,AIRPORT,PR,ASO,MEM,LEBANON,WILSON,TN,FALL CREEK FIELD,PR,-86.350000,36.040000,675,ATLANTA,11,NE,02/1985,,,,,,,N,N
15862,1TN0,23055.11*A,AIRPORT,PR,ASO,MEM,LEBANON,WILSON,TN,LEE FIELD,PR,-86.300000,36.240000,570,ATLANTA,2,N,11/1986,,,,,,,N,N
15863,9TN9,23055.12*A,AIRPORT,PR,ASO,MEM,LEBANON,WILSON,TN,TOY BOX,PR,-86.280000,36.010000,630,ST LOUIS,11,S,10/1999,,,,,,,N,N
15864,TN06,23057.*A,AIRPORT,PR,ASO,MEM,LENOIR CITY,LOUDON,TN,WILKERSON FIELD,PR,-84.270000,35.760000,860,ATLANTA,2,SW,,,,,,,,N,N
15865,TN71,23057.1*A,AIRPORT,PR,ASO,MEM,LENOIR CITY,LOUDON,TN,COX FARM,PR,-84.340000,35.790000,1000,ATLANTA,9,NW,,,,,,,,N,N
15866,TN74,23057.2*A,AIRPORT,PR,ASO,MEM,LENOIR CITY,LOUDON,TN,WILL A HILDRETH FARM,PR,-84.310000,35.800000,900,ATLANTA,3,W,,,,,,,,N,N
15867,3TN8,23057.3*A,AIRPORT,PR,ASO,MEM,LENOIR CITY,LOUDON,TN,MASSINGALE,PR,-84.180000,35.760000,840,ATLANTA,5,E,02/1992,,,,,,,N,N
15868,LUG,23059.1*A,AIRPORT,PU,ASO,MEM,LEWISBURG,MARSHALL,TN,ELLINGTON,PU,-86.800000,35.500000,717,ATLANTA,3,N,,,NGY,N,N,N,Y,N,N
15869,TN12,23059.11*A,AIRPORT,PR,ASO,MEM,LEWISBURG,MARSHALL,TN,HUDGIN AIR,PR,-86.680000,35.470000,725,ATLANTA,5,NE,05/1999,,,,,,,N,N
15870,M52,23060.*A,AIRPORT,PU,ASO,MEM,LEXINGTON,HENDERSON,TN,FRANKLIN WILKINS,PU,-88.370000,35.650000,514,MEMPHIS,1,E,,,N1,N,N,N,Y,N,N
15871,M15,23062.5*A,AIRPORT,PU,ASO,MEM,LINDEN,PERRY,TN,PERRY COUNTY,PU,-87.870000,35.590000,740,ATLANTA,3,SW,,,,N,N,N,N,N,N
15872,5TN8,23062.51*H,HELIPORT,PR,ASO,MEM,LINDEN,PERRY,TN,PERRY MEMORIAL HOSPITAL,PR,-87.850000,35.590000,740,ATLANTA,0,N,06/1993,,,,,,,N,N
15873,8A3,23064.*A,AIRPORT,PU,ASO,MEM,LIVINGSTON,OVERTON,TN,LIVINGSTON MUNI,PU,-85.310000,36.410000,1372,ST LOUIS,2,NE,,,N,N,N,N,N,N,N
15874,5TN0,23066.6*H,HELIPORT,PR,ASO,MEM,LOBELVILLE,PERRY,TN,TGP STATION 79,PR,-87.780000,35.770000,500,ATLANTA,0,N,04/1993,,,,,,,N,N
15875,1TN1,23075.*H,HELIPORT,PR,ASO,MEM,LOUISVILLE,BLOUNT,TN,CLAYTON,PR,-83.950000,35.860000,900,ATLANTA,4,E,11/1986,,,,,,,N,N
15876,5TN1,23079.4*H,HELIPORT,PR,ASO,MEM,MC KENZIE,CARROLL,TN,METHODIST HOSPITAL,PR,-88.480000,36.130000,100,ST LOUIS,0,N,04/1993,,,,,,,N,N
15877,M93,23081.*A,AIRPORT,PU,ASO,MEM,MC KINNON,HOUSTON,TN,HOUSTON COUNTY,PU,-87.910000,36.310000,370,ST LOUIS,0,W,,,,N,N,N,N,N,N
15878,RNC,23083.*A,AIRPORT,PU,ASO,MEM,MC MINNVILLE,WARREN,TN,WARREN COUNTY MEMORIAL,PU,-85.840000,35.690000,1032,ATLANTA,3,W,,,NGY,N,N,N,Y,N,N
15879,MNV,23084.5*A,AIRPORT,PU,ASO,MEM,MADISONVILLE,MONROE,TN,MONROE COUNTY,PU,-84.380000,35.540000,1031,ATLANTA,2,NW,,,NGY,N,N,N,Y,N,N
15880,52M,23086.*A,AIRPORT,PR,ASO,MEM,MANCHESTER,COFFEE,TN,RAGSDALE ROAD,PR,-85.950000,35.510000,1100,ATLANTA,7,NE,,,,,,,,N,N
15881,TN24,23086.01*A,AIRPORT,PR,ASO,MEM,MANCHESTER,COFFEE,TN,SPENCER FLD,PR,-85.960000,35.380000,1080,ATLANTA,8,SE,,,,,,,,N,N
15882,1TN9,23086.02*H,HELIPORT,PR,ASO,MEM,MANCHESTER,COFFEE,TN,RUTLEDGE FALLS,PR,-86.130000,35.410000,1082,ATLANTA,6,S,05/1987,,,,,,,N,N
15883,TN59,23087.*H,HELIPORT,PR,ASO,MEM,MARYVILLE,BLOUNT,TN,VERTIFLITE,PR,-84.020000,35.760000,920,ATLANTA,0,N,,,,,,,,N,N
15884,TN87,23087.01*A,AIRPORT,PR,ASO,MEM,MARYVILLE,BLOUNT,TN,MONTVALE AIRPARK,PR,-83.990000,35.690000,1030,ATLANTA,1,S,06/1984,,,,,,,N,N
15885,96A,23089.6*A,AIRPORT,PR,ASO,MEM,MAYLAND,CUMBERLAND,TN,CAREY,PR,-85.110000,36.070000,1960,ST LOUIS,4,NE,,,,,,,,N,N
